(14, 0.9405880633643421)
(14, 0.9405880633643421)
(14, 0.9405880633643421)
(14, 0.9405880633643421)
(14, 0.9405880633643421)
(16, 0.9231163463866358)
(16, 0.9231163463866358)
(17, 0.913645626396729)
(17, 0.913645626396729)
(17, 0.913645626396729)
(17, 0.913645626396729)
(19, 0.8933181415656826)
(20, 0.8824969025845955)
(20, 0.8824969025845955)
(21, 0.8712620380637395)
(22, 0.8596327636025423)
(22, 0.8596327636025423)
(22, 0.8596327636025423)
(23, 0.8476287787021358)
(24, 0.835270211411272)
(25, 0.8225775623986646)
(25, 0.8225775623986646)
(26, 0.8095716486678869)
(26, 0.8095716486678869)
(26, 0.8095716486678869)
(26, 0.8095716486678869)
(27, 0.7962735471294193)
(27, 0.7962735471294193)
(27, 0.7962735471294193)
(27, 0.7962735471294193)
(28, 0.7827045382418681)
(28, 0.7827045382418681)
(29, 0.7688860499307919)
(29, 0.7688860499307919)
(29, 0.7688860499307919)
(29, 0.7688860499307919)
(30, 0.7548396019890073)
(30, 0.7548396019890073)
(30, 0.7548396019890073)
(30, 0.7548396019890073)
(31, 0.7405867511567519)
(31, 0.7405867511567519)
(32, 0.7261490370736909)
(32, 0.7261490370736909)
(33, 0.7115479292875367)
(33, 0.7115479292875367)
(33, 0.7115479292875367)
(33, 0.7115479292875367)
(35, 0.6819407511903481)
(36, 0.6669768108584744)
(36, 0.6669768108584744)
(36, 0.6669768108584744)
(37, 0.6519336408973454)
(37, 0.6519336408973454)
(37, 0.6519336408973454)
(39, 0.6216907477471932)
(40, 0.6065306597126334)
(40, 0.6065306597126334)
(40, 0.6065306597126334)
(41, 0.5913705321969812)
(41, 0.5913705321969812)
(42, 0.5762290736717999)
(42, 0.5762290736717999)
(43, 0.5611244848201744)
(43, 0.5611244848201744)
(43, 0.5611244848201744)
(44, 0.5460744266397094)
(45, 0.5310959910353452)
(45, 0.5310959910353452)
(46, 0.5162056739454963)
(46, 0.5162056739454963)
(47, 0.5014193510329404)
(47, 0.5014193510329404)
(49, 0.4722189612556538)
(50, 0.45783336177161427)
(50, 0.45783336177161427)
(50, 0.45783336177161427)
(51, 0.4436086607117718)
(51, 0.4436086607117718)
(51, 0.4436086607117718)
(51, 0.4436086607117718)
(51, 0.4436086607117718)
(52, 0.42955735821073915)
(52, 0.42955735821073915)
(53, 0.4156912424254272)
(55, 0.3885581275123641)
(55, 0.3885581275123641)
(56, 0.37531109885139957)
(56, 0.37531109885139957)
(56, 0.37531109885139957)
(58, 0.3495006001997565)
(59, 0.33695277229782516)
(59, 0.33695277229782516)
(59, 0.33695277229782516)
(60, 0.32465246735834974)
(60, 0.32465246735834974)
(61, 0.3126057396996554)
(61, 0.3126057396996554)
(61, 0.3126057396996554)
(61, 0.3126057396996554)
(62, 0.30081795435727554)
(62, 0.30081795435727554)
(63, 0.2892937994995617)
(63, 0.2892937994995617)
(63, 0.2892937994995617)
(63, 0.2892937994995617)
(64, 0.27803730045319414)
(65, 0.26705183522634335)
(65, 0.26705183522634335)
(65, 0.26705183522634335)
(65, 0.26705183522634335)
(66, 0.2563401514150736)
(66, 0.2563401514150736)
(66, 0.2563401514150736)
(68, 0.23574607655586352)
(68, 0.23574607655586352)
(69, 0.22586619783851447)
(69, 0.22586619783851447)
(70, 0.2162651668298873)
(70, 0.2162651668298873)
(70, 0.2162651668298873)
(71, 0.20694287292767763)
(71, 0.20694287292767763)
(71, 0.20694287292767763)
(71, 0.20694287292767763)
(72, 0.19789869908361465)
(73, 0.18913154513822555)
(74, 0.18063985161889398)
(74, 0.18063985161889398)
(75, 0.17242162389375282)
(75, 0.17242162389375282)
(75, 0.17242162389375282)
(76, 0.1644744565771549)
(76, 0.1644744565771549)
(77, 0.15679555808603973)
(78, 0.14938177525041801)
(78, 0.14938177525041801)
(78, 0.14938177525041801)
(78, 0.14938177525041801)
(79, 0.14222961788539537)
(79, 0.14222961788539537)
(79, 0.14222961788539537)
(80, 0.1353352832366127)
(81, 0.12869468021566227)
(82, 0.12230345334690061)
(82, 0.12230345334690061)
(82, 0.12230345334690061)
(82, 0.12230345334690061)
(83, 0.11615700635209689)
(83, 0.11615700635209689)
(83, 0.11615700635209689)
(83, 0.11615700635209689)
(84, 0.11025052530448522)
(84, 0.11025052530448522)
(84, 0.11025052530448522)
(84, 0.11025052530448522)
(86, 0.09913725251074738)
(86, 0.09913725251074738)
